Id,Weekly_Sales
26_54_2013-04-05,16.231094018325557
26_54_2013-04-12,19.744178084259623
26_54_2013-04-26,21.579490329243093
26_54_2013-05-03,21.62546639603345
26_54_2013-05-10,22.348887338969714
26_54_2013-06-14,12.26603300252887
26_54_2013-06-28,16.864619198674
26_54_2013-07-05,17.937334087356742
26_54_2013-07-12,19.08465480473461
26_54_2013-07-19,19.679226233306036
26_54_2013-07-26,15.857523420642499
26_55_2012-11-02,6842.803182539682
26_55_2012-11-09,15804.989890476187
26_55_2012-11-16,12631.659252891155
26_55_2012-11-23,33021.07037142856
26_55_2012-11-30,14024.525919387755
26_55_2012-12-07,14693.967833333329
26_55_2012-12-14,21111.881828571426
26_55_2012-12-21,30987.35148571429
26_55_2012-12-28,19240.971242857144
26_55_2013-01-04,9939.132576190474
26_55_2013-01-11,6852.389142857141
26_55_2013-01-18,7172.184547619046
26_55_2013-01-25,7207.3471500000005
26_55_2013-02-01,8597.942876190471
26_55_2013-02-08,10218.1352047619
26_55_2013-02-15,10091.375999999998
26_55_2013-02-22,9738.616487074829
26_55_2013-03-01,9044.949868027208
26_55_2013-03-08,8036.13793469388
26_55_2013-03-15,8037.194101360545
26_55_2013-03-22,6331.4100880952365
26_55_2013-03-29,6255.7381238095195
26_55_2013-04-05,6668.533540476188
26_55_2013-04-12,6058.270624149659
26_55_2013-04-19,5601.194074149657
26_55_2013-04-26,5361.96995510204
26_55_2013-05-03,5082.721328911564
26_55_2013-05-10,4807.334321428572
26_55_2013-05-17,4693.132950000002
26_55_2013-05-24,4669.264664285715
26_55_2013-05-31,4668.680960204084
26_55_2013-06-07,4835.5648030612265
26_55_2013-06-14,4818.089955442179
26_55_2013-06-21,4868.234019727894
26_55_2013-06-28,5050.3146309523845
26_55_2013-07-05,4832.797600000002
26_55_2013-07-12,4476.261635714285
26_55_2013-07-19,4719.396545238095
26_55_2013-07-26,4666.388183333332
26_56_2012-11-02,582.7347785714285
26_56_2012-11-09,681.6322047619046
26_56_2012-11-16,585.520330952381
26_56_2012-11-23,1148.69934047619
26_56_2012-11-30,2004.2061595238092
26_56_2012-12-07,2296.0065976190467
26_56_2012-12-14,2088.765995238095
26_56_2012-12-21,1403.131346258504
26_56_2012-12-28,488.91326428571443
26_56_2013-01-04,270.57305459183664
26_56_2013-01-11,361.99799030612246
26_56_2013-01-18,524.1819176870747
26_56_2013-01-25,533.5261409863945
26_56_2013-02-01,646.6774256802718
26_56_2013-02-08,978.3094547619052
26_56_2013-02-15,1405.1108241496593
26_56_2013-02-22,885.62721122449
26_56_2013-03-01,895.8257476190474
26_56_2013-03-08,1270.8296952380952
26_56_2013-03-15,2607.471666666668
26_56_2013-03-22,3808.5700928571428
26_56_2013-03-29,4324.693304761907
26_56_2013-04-05,6830.152342857144
26_56_2013-04-12,6578.841619727887
26_56_2013-04-19,7806.125342857143
26_56_2013-04-26,7530.035245238095
26_56_2013-05-03,9059.179022789116
26_56_2013-05-10,15798.651715646261
26_56_2013-05-17,14491.982470408166
26_56_2013-05-24,15131.602703741499
26_56_2013-05-31,13600.965956122449
26_56_2013-06-07,8867.990815646257
26_56_2013-06-14,7209.140786054419
26_56_2013-06-21,6732.528245238098
26_56_2013-06-28,5409.236445238094
26_56_2013-07-05,4151.793019047622
26_56_2013-07-12,2417.2393891156457
26_56_2013-07-19,1436.6441468079536
26_56_2013-07-26,1189.4175886446883
26_59_2012-11-02,167.57774614578966
26_59_2012-11-09,193.1488390029325
26_59_2012-11-16,233.81572811857882
26_59_2012-11-23,532.421624829932
26_59_2012-11-30,595.2165666666666
26_59_2012-12-07,689.5452595238094
26_59_2012-12-14,1432.51425
26_59_2012-12-21,1836.7346428571425
26_59_2012-12-28,1199.0401319727891
26_59_2013-01-04,412.13205476190467
26_59_2013-01-11,111.83566048237479
26_59_2013-01-18,95.15162952999384
26_59_2013-01-25,74.57904483611625
26_59_2013-02-01,104.07825776128635
26_59_2013-02-08,171.36157619047626
26_59_2013-02-15,160.47913246753254
26_59_2013-02-22,163.4658467532468
26_59_2013-03-01,148.10042618809769
26_59_2013-03-08,139.72067941939022
26_59_2013-03-15,162.58137941939017
26_59_2013-03-22,152.50352227653298
26_59_2013-03-29,138.87713826292756
26_59_2013-04-05,138.90926207245136
26_59_2013-04-12,161.05314556277054
26_59_2013-04-19,145.38420703463197
26_59_2013-04-26,154.79141049783544
26_59_2013-05-03,192.07691645021646
26_59_2013-05-10,193.46010216450216
26_59_2013-05-17,187.58897121212124
26_59_2013-05-24,142.9766607591856
26_59_2013-05-31,143.1687083782332
26_59_2013-06-07,136.62250361632837
26_59_2013-06-14,119.98238933061413
26_59_2013-06-21,117.49724647347125
26_59_2013-06-28,118.162161192086
26_59_2013-07-05,139.0360516682764
26_59_2013-07-12,146.52935166827638
26_59_2013-07-19,132.22428976351455
26_59_2013-07-26,153.95159792677973
26_60_2012-11-02,150.21968567147135
26_60_2012-11-09,150.3573251272537
26_60_2012-11-16,133.33653941296797
26_60_2012-11-23,107.2836598639456
26_60_2012-11-30,97.12439455782321
26_60_2012-12-07,122.84294784580501
26_60_2012-12-14,264.8819954648526
26_60_2012-12-21,203.49113832199555
26_60_2012-12-28,170.14904761904762
26_60_2013-01-04,167.84051766513053
26_60_2013-01-11,102.30344603041608
26_60_2013-01-18,95.23058888755892
26_60_2013-01-25,94.67868412565417
26_60_2013-02-01,100.50302936374942
26_60_2013-02-08,116.35729374222808
26_60_2013-02-15,102.70598854742288
26_60_2013-02-22,106.65265521408955
26_60_2013-03-01,109.79213140456575
26_60_2013-03-08,114.00917902361337
26_60_2013-03-15,107.45203616647049
26_60_2013-03-22,106.89251235694668
26_60_2013-03-29,107.84435836807842
26_60_2013-04-05,118.48314957686962
26_60_2013-04-12,115.86314957686963
26_60_2013-04-19,101.11526975827553
26_60_2013-04-26,97.86955547256125
26_60_2013-05-03,113.72554448355027
26_60_2013-05-10,133.13761591212167
26_60_2013-05-17,99.08761591212168
26_60_2013-05-24,104.58025327475904
26_60_2013-05-31,122.72321245843253
26_60_2013-06-07,134.6134362899006
26_60_2013-06-14,129.74057914704346
26_60_2013-06-21,106.24833424908427
26_60_2013-06-28,122.5474413919414
26_60_2013-07-05,149.0741957779063
26_60_2013-07-12,145.85348149219203
26_60_2013-07-19,148.5161957779063
26_60_2013-07-26,147.32476720647773
26_67_2012-11-02,5896.275152380952
26_67_2012-11-09,5769.48163095238
26_67_2012-11-16,5690.290945238093
26_67_2012-11-23,6118.738320748297
26_67_2012-11-30,6220.063854761903
26_67_2012-12-07,8583.092716666664
26_67_2012-12-14,10972.815107142855
26_67_2012-12-21,15783.177242857142
26_67_2012-12-28,6993.425398979597
26_67_2013-01-04,4539.673480952383
26_67_2013-01-11,4167.3141000000005
26_67_2013-01-18,4244.074802380953
26_67_2013-01-25,4385.796378571429
26_67_2013-02-01,6325.9934952380945
26_67_2013-02-08,9878.030940476192
26_67_2013-02-15,14025.3345952381
26_67_2013-02-22,4658.523321428572
26_67_2013-03-01,4600.741857142856
26_67_2013-03-08,4788.635623809523
26_67_2013-03-15,5129.289850000001
26_67_2013-03-22,5186.105290476191
26_67_2013-03-29,5474.615178571429
26_67_2013-04-05,6195.735704931975
26_67_2013-04-12,5755.436032142857
26_67_2013-04-19,5705.809329761904
26_67_2013-04-26,5722.597005952382
26_67_2013-05-03,9626.042183333333
26_67_2013-05-10,14989.418280952385
26_67_2013-05-17,10284.757407142855
26_67_2013-05-24,8804.899392857147
26_67_2013-05-31,8161.101030952385
26_67_2013-06-07,9742.454526190477
26_67_2013-06-14,10410.872576190479
26_67_2013-06-21,8708.563734013609
26_67_2013-06-28,5454.43175170068
26_67_2013-07-05,5515.88734217687
26_67_2013-07-12,5553.521532653061
26_67_2013-07-19,5532.276449319724
26_67_2013-07-26,5579.771094557819
26_71_2012-11-02,2024.9012714285711
26_71_2012-11-09,2588.4336095238095
26_71_2012-11-16,2499.802361904762
26_71_2012-11-23,4517.208296428572
26_71_2012-11-30,2477.724054421769
26_71_2012-12-07,2186.948107142857
26_71_2012-12-14,2840.815011904763
26_71_2012-12-21,4092.865878571428
26_71_2012-12-28,2843.7705523809527
26_71_2013-01-04,2441.6679156462596
26_71_2013-01-11,2125.3371608843536
26_71_2013-01-18,1882.4164102040825
26_71_2013-01-25,2840.3922316326552
26_71_2013-02-01,3802.970646258504
26_71_2013-02-08,4278.37440612245
26_71_2013-02-15,4244.678581972789
26_71_2013-02-22,4528.555418707485
26_71_2013-03-01,3657.9270649659843
26_71_2013-03-08,3516.504258163263
26_71_2013-03-15,2558.8037642857153
26_71_2013-03-22,2781.621723809524
26_71_2013-03-29,2927.9960595238094
26_71_2013-04-05,2815.9966833333337
26_71_2013-04-12,2179.4303690476204
26_71_2013-04-19,2430.165685714286
26_71_2013-04-26,2511.93235
26_71_2013-05-03,2129.6420428571423
26_71_2013-05-10,2438.8673071428566
26_71_2013-05-17,2575.30589047619
26_71_2013-05-24,2460.2584112244895
26_71_2013-05-31,2687.3490897959186
26_71_2013-06-07,2653.048599319729
26_71_2013-06-14,2038.1498588435377
26_71_2013-06-21,2065.0949517006798
26_71_2013-06-28,2416.641796938776
26_71_2013-07-05,2447.8461540816334
26_71_2013-07-12,2512.6227183673473
26_71_2013-07-19,2521.856649319728
26_71_2013-07-26,2136.7882659863944
26_72_2012-11-02,40074.717351530606
26_72_2012-11-09,48190.40165952382
26_72_2012-11-16,42884.40010952382
26_72_2012-11-23,183422.07751904774
26_72_2012-11-30,50284.19869421768
26_72_2012-12-07,51110.99777857141
26_72_2012-12-14,61074.19912142857
26_72_2012-12-21,102535.83574047615
26_72_2012-12-28,53375.37950827666
26_72_2013-01-04,37952.89121938776
26_72_2013-01-11,34920.31774557826
26_72_2013-01-18,35286.03070374152
26_72_2013-01-25,39473.79245952381
26_72_2013-02-01,53770.26445238095
26_72_2013-02-08,60815.298673809535
26_72_2013-02-15,52484.86108571428
26_72_2013-02-22,49146.140590476185
26_72_2013-03-01,48815.97216904762
26_72_2013-03-08,45329.303693537404
26_72_2013-03-15,40144.06394999999
26_72_2013-03-22,37608.96021428571
26_72_2013-03-29,34167.39983571427
26_72_2013-04-05,33213.512430952374
26_72_2013-04-12,32808.87942619048
26_72_2013-04-19,33546.91627823129
26_72_2013-04-26,34181.96111394559
26_72_2013-05-03,34579.23959523811
26_72_2013-05-10,33942.41920952384
26_72_2013-05-17,32191.44182142857
26_72_2013-05-24,30032.50493095237
26_72_2013-05-31,35284.2735547619
26_72_2013-06-07,36716.05645952381
26_72_2013-06-14,36504.564416666675
26_72_2013-06-21,32836.014964285736
26_72_2013-06-28,33516.550880952396
26_72_2013-07-05,35300.81015952382
26_72_2013-07-12,36636.069
26_72_2013-07-19,38401.94501666667
26_72_2013-07-26,40113.73917380952
26_74_2012-11-02,8371.923291496596
26_74_2012-11-09,8319.434170068023
26_74_2012-11-16,8182.156181972787
26_74_2012-11-23,9817.548981292519
26_74_2012-11-30,8621.088308163262
26_74_2012-12-07,8082.606360544216
26_74_2012-12-14,8016.120539115645
26_74_2012-12-21,9721.550138775507
26_74_2012-12-28,9848.501039115645
26_74_2013-01-04,8591.214383333332
26_74_2013-01-11,7161.7445119047625
26_74_2013-01-18,6825.999826190477
26_74_2013-01-25,6709.640554761905
26_74_2013-02-01,7132.139999999999
26_74_2013-02-08,7884.50764285714
26_74_2013-02-15,8250.111061904758
26_74_2013-02-22,8702.300795238098
26_74_2013-03-01,8774.20052176871
26_74_2013-03-08,7525.208895238096
26_74_2013-03-15,6836.074192857149
26_74_2013-03-22,7333.096937755108
26_74_2013-03-29,7283.229352040818
26_74_2013-04-05,7207.158596938776
26_74_2013-04-12,7159.861463605441
26_74_2013-04-19,7126.858596938778
26_74_2013-04-26,7395.62809047619
26_74_2013-05-03,7324.52624047619
26_74_2013-05-10,7710.538636734699
26_74_2013-05-17,7190.404068367344
26_74_2013-05-24,8044.797307482991
26_74_2013-05-31,8045.398736394558
26_74_2013-06-07,8231.515352040817
26_74_2013-06-14,8232.173471088434
26_74_2013-06-21,8562.39330952381
26_74_2013-06-28,8793.36347619048
26_74_2013-07-05,8498.34569761905
26_74_2013-07-12,8750.196370408166
26_74_2013-07-19,8993.512456122447
26_74_2013-07-26,9265.876368027208
26_79_2012-11-02,12035.749708503401
26_79_2012-11-09,12239.524128571426
26_79_2012-11-16,12412.52025952381
26_79_2012-11-23,13065.954340476197
26_79_2012-11-30,12316.130638095236
26_79_2012-12-07,12184.508414285709
26_79_2012-12-14,13020.495788095237
26_79_2012-12-21,13478.818678571432
26_79_2012-12-28,11978.745969047626
26_79_2013-01-04,12143.812069047612
26_79_2013-01-11,12169.488176190469
26_79_2013-01-18,12257.671795238088
26_79_2013-01-25,11152.93264285714
26_79_2013-02-01,12058.31267142857
26_79_2013-02-08,14485.26287380953
26_79_2013-02-15,12966.335273809518
26_79_2013-02-22,13290.503750000002
26_79_2013-03-01,13425.976392857146
26_79_2013-03-08,13019.974523809526
26_79_2013-03-15,12058.331709523814
26_79_2013-03-22,12000.561176190478
26_79_2013-03-29,11928.223323809529
26_79_2013-04-05,13008.553238095237
26_79_2013-04-12,12145.079985714281
26_79_2013-04-19,11151.801135374144
26_79_2013-04-26,10899.445587755097
26_79_2013-05-03,10989.840813945573
26_79_2013-05-10,11908.444329591835
26_79_2013-05-17,11774.139339795918
26_79_2013-05-24,11208.204659523806
26_79_2013-05-31,11246.482021428568
26_79_2013-06-07,12950.508583333332
26_79_2013-06-14,12735.885837074835
26_79_2013-06-21,12879.851906122449
26_79_2013-06-28,12477.030734693886
26_79_2013-07-05,12994.300811904764
26_79_2013-07-12,12972.417859523814
26_79_2013-07-19,12481.739345238095
26_79_2013-07-26,12406.845916666663
26_80_2012-11-02,18509.565734353735
26_80_2012-11-09,18472.531972448975
26_80_2012-11-16,18265.87280578231
26_80_2012-11-23,17817.42145578232
26_80_2012-11-30,17384.932511904757
26_80_2012-12-07,18520.936730952377
26_80_2012-12-14,18972.115302380946
26_80_2012-12-21,20266.442302380936
26_80_2012-12-28,17137.46407653063
26_80_2013-01-04,18475.272176190476
26_80_2013-01-11,17566.80476904762
26_80_2013-01-18,17219.403714285716
26_80_2013-01-25,16959.925776190474
26_80_2013-02-01,17823.58492619047
26_80_2013-02-08,18216.116464285715
26_80_2013-02-15,17818.77295
26_80_2013-02-22,17796.104283333338
26_80_2013-03-01,18537.924404081637
26_80_2013-03-08,19387.074608843533
26_80_2013-03-15,18406.29964285715
26_80_2013-03-22,17565.226619047615
26_80_2013-03-29,17524.36682142857
26_80_2013-04-05,19520.768397959197
26_80_2013-04-12,17675.885809863943
26_80_2013-04-19,17559.489600340137
26_80_2013-04-26,16762.416238095233
26_80_2013-05-03,18413.238826190478
26_80_2013-05-10,19420.640361904767
26_80_2013-05-17,18500.84297857144
26_80_2013-05-24,19781.840373809533
26_80_2013-05-31,19308.36849761905
26_80_2013-06-07,20940.409092857153
26_80_2013-06-14,20780.924823809535
26_80_2013-06-21,20882.56415000001
26_80_2013-06-28,22415.653764285722
26_80_2013-07-05,24247.55634761905
26_80_2013-07-12,22804.28272244899
26_80_2013-07-19,22517.798946258514
26_80_2013-07-26,22104.2902047619
26_81_2012-11-02,18494.350201020403
26_81_2012-11-09,18521.054391496593
26_81_2012-11-16,18358.585262925164
26_81_2012-11-23,18335.468227210884
26_81_2012-11-30,18130.28404761905
26_81_2012-12-07,18709.277083333334
26_81_2012-12-14,18351.98145952381
26_81_2012-12-21,19178.850985714278
26_81_2012-12-28,16171.097464625856
26_81_2013-01-04,17107.060978571426
26_81_2013-01-11,16889.31415
26_81_2013-01-18,17087.33800238095
26_81_2013-01-25,16689.227004761906
26_81_2013-02-01,17878.439707142865
26_81_2013-02-08,19350.720161904756
26_81_2013-02-15,17375.596007142864
26_81_2013-02-22,17397.0071404762
26_81_2013-03-01,17973.567023129253
26_81_2013-03-08,18981.526532653057
26_81_2013-03-15,17438.180940476188
26_81_2013-03-22,16891.263676190476
26_81_2013-03-29,17023.78262857143
26_81_2013-04-05,19232.201528571426
26_81_2013-04-12,17503.179852380952
26_81_2013-04-19,17825.125452380948
26_81_2013-04-26,17833.75008333333
26_81_2013-05-03,20739.35909047619
26_81_2013-05-10,20744.944783333336
26_81_2013-05-17,19588.764053174615
26_81_2013-05-24,21072.147359523817
26_81_2013-05-31,20602.980930952377
26_81_2013-06-07,21815.025045238097
26_81_2013-06-14,20602.98746462586
26_81_2013-06-21,20536.12191462585
26_81_2013-06-28,21927.97255952382
26_81_2013-07-05,23250.47047619049
26_81_2013-07-12,21797.50602244897
26_81_2013-07-19,21692.45877857142
26_81_2013-07-26,21310.07554761905
26_82_2012-11-02,14852.768411904768
26_82_2012-11-09,14904.634673809527
26_82_2012-11-16,14703.056442857149
26_82_2012-11-23,16207.494769047626
26_82_2012-11-30,16304.10327142858
26_82_2012-12-07,23283.439396428574
26_82_2012-12-14,28875.46914761904
26_82_2012-12-21,45092.66333571428
26_82_2012-12-28,26393.642485714296
26_82_2013-01-04,12159.570532142852
26_82_2013-01-11,11693.103948809527
26_82_2013-01-18,11075.696294047622
26_82_2013-01-25,10983.802675000003
26_82_2013-02-01,11474.15211547619
26_82_2013-02-08,12082.251914285713
26_82_2013-02-15,12973.910539285716
26_82_2013-02-22,12935.317755952383
26_82_2013-03-01,12760.369297619049
26_82_2013-03-08,13332.257035714289
26_82_2013-03-15,13260.714409863951
26_82_2013-03-22,12729.173976530614
26_82_2013-03-29,12581.404723809523
26_82_2013-04-05,14102.830047278905
26_82_2013-04-12,12685.910710884347
26_82_2013-04-19,11897.011039455778
26_82_2013-04-26,11942.772610884345
26_82_2013-05-03,12733.833227551017
26_82_2013-05-10,12994.467644217684
26_82_2013-05-17,14243.653163265306
26_82_2013-05-24,14496.645213265307
26_82_2013-05-31,14139.760478571428
26_82_2013-06-07,14089.132288095238
26_82_2013-06-14,14295.524476190476
26_82_2013-06-21,14506.265685714283
26_82_2013-06-28,14366.610902380957
26_82_2013-07-05,16527.67988095238
26_82_2013-07-12,15512.764557142855
26_82_2013-07-19,15198.62226904761
26_82_2013-07-26,15174.858063265303
26_83_2012-11-02,2456.675516666666
26_83_2012-11-09,2514.9343789115646
26_83_2012-11-16,2432.6325479591833
26_83_2012-11-23,2512.4627214285724
26_83_2012-11-30,2394.6709190476176
26_83_2012-12-07,2981.6804785714276
26_83_2012-12-14,3083.0651928571424
26_83_2012-12-21,5647.549690476188
26_83_2012-12-28,3658.403890476191
26_83_2013-01-04,2959.2474565934044
26_83_2013-01-11,2811.234201831501
26_83_2013-01-18,2609.9885470695963
26_83_2013-01-25,2381.9396184981697
26_83_2013-02-01,2681.5953875457867
26_83_2013-02-08,3596.377595238096
26_83_2013-02-15,2821.870398656898
26_83_2013-02-22,2921.226484371184
26_83_2013-03-01,3006.1106534188034
26_83_2013-03-08,3085.077901831502
26_83_2013-03-15,2957.4478613553124
26_83_2013-03-22,2441.6938804029323
26_83_2013-03-29,2465.187506593408
26_83_2013-04-05,2979.728837545788
26_83_2013-04-12,2504.9092899267393
26_83_2013-04-19,2265.7137690476206
26_83_2013-04-26,2088.213880952381
26_83_2013-05-03,2273.9083928571426
26_83_2013-05-10,2475.007509523809
26_83_2013-05-17,2400.4983976190483
26_83_2013-05-24,2365.673278571429
26_83_2013-05-31,2395.4882928571433
26_83_2013-06-07,2486.98065
26_83_2013-06-14,2384.74720952381
26_83_2013-06-21,2294.2089142857144
26_83_2013-06-28,2545.6392071428572
26_83_2013-07-05,2742.6733357142853
26_83_2013-07-12,2693.7916261904757
26_83_2013-07-19,2667.5894261904755
26_83_2013-07-26,2587.620611904762
26_85_2012-11-02,1656.4034999999994
26_85_2012-11-09,1649.9213571428566
26_85_2012-11-16,1767.2461819727894
26_85_2012-11-23,1769.086997619048
26_85_2012-11-30,1968.8739166666671
26_85_2012-12-07,3765.4219697278922
26_85_2012-12-14,4637.9073976190475
26_85_2012-12-21,5458.6581214285725
26_85_2012-12-28,2546.181935714284
26_85_2013-01-04,1544.4303880952389
26_85_2013-01-11,1441.6500166666665
26_85_2013-01-18,1345.3535734693874
26_85_2013-01-25,1141.8475820578233
26_85_2013-02-01,1093.0472511054422
26_85_2013-02-08,1176.849803826531
26_85_2013-02-15,1161.431868112245
26_85_2013-02-22,1144.269068112245
26_85_2013-03-01,1208.3885466836732
26_85_2013-03-08,1202.4279871598637
26_85_2013-03-15,1232.9086946428567
26_85_2013-03-22,1101.8904630102038
26_85_2013-03-29,1255.1858375000004
26_85_2013-04-05,1225.6073755952377
26_85_2013-04-12,1157.519157142857
26_85_2013-04-19,1156.5920023809522
26_85_2013-04-26,1452.4040047619042
26_85_2013-05-03,1638.5672595238095
26_85_2013-05-10,1748.790569047619
26_85_2013-05-17,1760.246521428571
26_85_2013-05-24,1658.4770952380945
